"Step","pious-paper-5 - loss","pious-paper-5 - loss__MIN","pious-paper-5 - loss__MAX","vocal-yogurt-1 - loss","vocal-yogurt-1 - loss__MIN","vocal-yogurt-1 - loss__MAX"
"2159","0.008754334412515163","0.008754334412515163","0.008754334412515163","0.0074928440153598785","0.0074928440153598785","0.0074928440153598785"
"2164","0.007703857030719519","0.007703857030719519","0.007703857030719519","0.00695826904848218","0.00695826904848218","0.00695826904848218"
"2169","0.004936858080327511","0.004936858080327511","0.004936858080327511","0.012261136434972286","0.012261136434972286","0.012261136434972286"
"2174","0.007056863512843847","0.007056863512843847","0.007056863512843847","0.0065398672595620155","0.0065398672595620155","0.0065398672595620155"
"2179","0.011054107919335365","0.011054107919335365","0.011054107919335365","0.007059578783810139","0.007059578783810139","0.007059578783810139"
"2184","0.007727631833404303","0.007727631833404303","0.007727631833404303","0.007980003021657467","0.007980003021657467","0.007980003021657467"
"2189","0.006651970557868481","0.006651970557868481","0.006651970557868481","0.010002720169723034","0.010002720169723034","0.010002720169723034"
"2194","0.006469189655035734","0.006469189655035734","0.006469189655035734","0.010542434640228748","0.010542434640228748","0.010542434640228748"
"2199","0.005903506651520729","0.005903506651520729","0.005903506651520729","0.005932260770350695","0.005932260770350695","0.005932260770350695"
"2204","0.008919192478060722","0.008919192478060722","0.008919192478060722","0.0054982490837574005","0.0054982490837574005","0.0054982490837574005"
"2209","0.009522638283669949","0.009522638283669949","0.009522638283669949","0.007137543987482786","0.007137543987482786","0.007137543987482786"
"2214","0.0134931905195117","0.0134931905195117","0.0134931905195117","0.007131696213036776","0.007131696213036776","0.007131696213036776"
"2219","0.006362838204950094","0.006362838204950094","0.006362838204950094","0.008570095524191856","0.008570095524191856","0.008570095524191856"
"2224","0.010740493424236774","0.010740493424236774","0.010740493424236774","0.005969665944576263","0.005969665944576263","0.005969665944576263"
"2229","0.004026611801236868","0.004026611801236868","0.004026611801236868","0.010159994475543499","0.010159994475543499","0.010159994475543499"
"2234","0.005232878495007753","0.005232878495007753","0.005232878495007753","0.004834240302443504","0.004834240302443504","0.004834240302443504"
"2239","0.008976731449365616","0.008976731449365616","0.008976731449365616","0.01069790031760931","0.01069790031760931","0.01069790031760931"
"2244","0.005584375467151403","0.005584375467151403","0.005584375467151403","0.008829161524772644","0.008829161524772644","0.008829161524772644"
"2249","0.011538799852132797","0.011538799852132797","0.011538799852132797","0.006688187830150127","0.006688187830150127","0.006688187830150127"
"2254","0.004862875211983919","0.004862875211983919","0.004862875211983919","0.006885875016450882","0.006885875016450882","0.006885875016450882"
"2259","0.007841533049941063","0.007841533049941063","0.007841533049941063","0.007363276090472937","0.007363276090472937","0.007363276090472937"
"2264","0.006573582999408245","0.006573582999408245","0.006573582999408245","0.007700500078499317","0.007700500078499317","0.007700500078499317"
"2269","0.009164217859506607","0.009164217859506607","0.009164217859506607","0.007325222250074148","0.007325222250074148","0.007325222250074148"
"2274","0.010394862852990627","0.010394862852990627","0.010394862852990627","0.007226212881505489","0.007226212881505489","0.007226212881505489"
"2279","0.007237846031785011","0.007237846031785011","0.007237846031785011","0.011109077371656895","0.011109077371656895","0.011109077371656895"
"2284","0.009533883072435856","0.009533883072435856","0.009533883072435856","0.006633436307311058","0.006633436307311058","0.006633436307311058"
"2289","0.007856639102101326","0.007856639102101326","0.007856639102101326","0.009547256864607334","0.009547256864607334","0.009547256864607334"
"2294","0.009102650918066502","0.009102650918066502","0.009102650918066502","0.00506819412112236","0.00506819412112236","0.00506819412112236"
"2299","0.007384827360510826","0.007384827360510826","0.007384827360510826","0.007131520658731461","0.007131520658731461","0.007131520658731461"
"2304","0.010115799494087696","0.010115799494087696","0.010115799494087696","0.006997537799179554","0.006997537799179554","0.006997537799179554"
"2309","0.0061324285343289375","0.0061324285343289375","0.0061324285343289375","0.008127869106829166","0.008127869106829166","0.008127869106829166"
"2314","0.009798827581107616","0.009798827581107616","0.009798827581107616","0.008441537618637085","0.008441537618637085","0.008441537618637085"
"2319","0.00795819889754057","0.00795819889754057","0.00795819889754057","0.008135667070746422","0.008135667070746422","0.008135667070746422"
"2324","0.007324232719838619","0.007324232719838619","0.007324232719838619","0.009990648366510868","0.009990648366510868","0.009990648366510868"
"2329","0.008184556849300861","0.008184556849300861","0.008184556849300861","0.006841616239398718","0.006841616239398718","0.006841616239398718"
"2334","0.00863638799637556","0.00863638799637556","0.00863638799637556","0.00592223322018981","0.00592223322018981","0.00592223322018981"
"2339","0.010084059089422226","0.010084059089422226","0.010084059089422226","0.007876457646489143","0.007876457646489143","0.007876457646489143"
"2344","0.008520319126546383","0.008520319126546383","0.008520319126546383","0.004459248390048742","0.004459248390048742","0.004459248390048742"
"2349","0.009335339069366455","0.009335339069366455","0.009335339069366455","0.004818453453481197","0.004818453453481197","0.004818453453481197"
"2354","0.007491126656532288","0.007491126656532288","0.007491126656532288","0.0068981340155005455","0.0068981340155005455","0.0068981340155005455"
"2359","0.010433864779770374","0.010433864779770374","0.010433864779770374","0.009851639159023762","0.009851639159023762","0.009851639159023762"
"2364","0.004301765467971563","0.004301765467971563","0.004301765467971563","0.008714861236512661","0.008714861236512661","0.008714861236512661"
"2369","0.007318974006921053","0.007318974006921053","0.007318974006921053","0.004323938861489296","0.004323938861489296","0.004323938861489296"
"2374","0.011974310502409935","0.011974310502409935","0.011974310502409935","0.008704698644578457","0.008704698644578457","0.008704698644578457"
"2379","0.00827888585627079","0.00827888585627079","0.00827888585627079","0.008155587129294872","0.008155587129294872","0.008155587129294872"
"2384","0.009685738012194633","0.009685738012194633","0.009685738012194633","0.006032919976860285","0.006032919976860285","0.006032919976860285"
"2389","0.008132164366543293","0.008132164366543293","0.008132164366543293","0.007796603254973888","0.007796603254973888","0.007796603254973888"
"2394","0.009902340359985828","0.009902340359985828","0.009902340359985828","0.007786412723362446","0.007786412723362446","0.007786412723362446"
"2399","0.00778245972469449","0.00778245972469449","0.00778245972469449","0.00974468607455492","0.00974468607455492","0.00974468607455492"
"2404","0.006467495579272509","0.006467495579272509","0.006467495579272509","0.00896248035132885","0.00896248035132885","0.00896248035132885"
"2409","0.00643331790342927","0.00643331790342927","0.00643331790342927","0.009411663748323917","0.009411663748323917","0.009411663748323917"
"2414","0.006254834122955799","0.006254834122955799","0.006254834122955799","0.007173724938184023","0.007173724938184023","0.007173724938184023"
"2419","0.009143928065896034","0.009143928065896034","0.009143928065896034","0.00834229588508606","0.00834229588508606","0.00834229588508606"
"2424","0.007031828630715609","0.007031828630715609","0.007031828630715609","0.00739971874281764","0.00739971874281764","0.00739971874281764"
"2429","0.0061646816320717335","0.0061646816320717335","0.0061646816320717335","0.008296044543385506","0.008296044543385506","0.008296044543385506"
"2434","0.005267128348350525","0.005267128348350525","0.005267128348350525","0.0058006709441542625","0.0058006709441542625","0.0058006709441542625"
"2439","0.009037962183356285","0.009037962183356285","0.009037962183356285","0.005221638362854719","0.005221638362854719","0.005221638362854719"
"2444","0.009766238741576672","0.009766238741576672","0.009766238741576672","0.007938987575471401","0.007938987575471401","0.007938987575471401"
"2449","0.0077690682373940945","0.0077690682373940945","0.0077690682373940945","0.005774208344519138","0.005774208344519138","0.005774208344519138"
"2454","0.007088835351169109","0.007088835351169109","0.007088835351169109","0.005779874976724386","0.005779874976724386","0.005779874976724386"
"2459","0.008407176472246647","0.008407176472246647","0.008407176472246647","0.005827699787914753","0.005827699787914753","0.005827699787914753"
"2464","0.0105828158557415","0.0105828158557415","0.0105828158557415","0.003548962064087391","0.003548962064087391","0.003548962064087391"
"2469","0.008261502720415592","0.008261502720415592","0.008261502720415592","0.010467586107552052","0.010467586107552052","0.010467586107552052"
"2474","0.008507980033755302","0.008507980033755302","0.008507980033755302","0.007385204546153545","0.007385204546153545","0.007385204546153545"
"2479","0.009449198842048645","0.009449198842048645","0.009449198842048645","0.009191424585878849","0.009191424585878849","0.009191424585878849"
"2484","0.005574608221650124","0.005574608221650124","0.005574608221650124","0.012151624076068401","0.012151624076068401","0.012151624076068401"
"2489","0.007154916413128376","0.007154916413128376","0.007154916413128376","0.006804013159126043","0.006804013159126043","0.006804013159126043"
"2494","0.00901236105710268","0.00901236105710268","0.00901236105710268","0.008337383158504963","0.008337383158504963","0.008337383158504963"
"2499","0.0055300453677773476","0.0055300453677773476","0.0055300453677773476","0.008996427990496159","0.008996427990496159","0.008996427990496159"
"2504","0.007815474644303322","0.007815474644303322","0.007815474644303322","0.007156623527407646","0.007156623527407646","0.007156623527407646"
"2509","0.008370821364223957","0.008370821364223957","0.008370821364223957","0.0059032142162323","0.0059032142162323","0.0059032142162323"
"2514","0.007705933880060911","0.007705933880060911","0.007705933880060911","0.0070683835074305534","0.0070683835074305534","0.0070683835074305534"
"2519","0.0059324526228010654","0.0059324526228010654","0.0059324526228010654","0.009132101200520992","0.009132101200520992","0.009132101200520992"
"2524","0.007977483794093132","0.007977483794093132","0.007977483794093132","0.004980148747563362","0.004980148747563362","0.004980148747563362"
"2529","0.006703768391162157","0.006703768391162157","0.006703768391162157","0.009007716551423073","0.009007716551423073","0.009007716551423073"
"2534","0.009106245823204517","0.009106245823204517","0.009106245823204517","0.0045307232066988945","0.0045307232066988945","0.0045307232066988945"
"2539","0.009106713347136974","0.009106713347136974","0.009106713347136974","0.011375367641448975","0.011375367641448975","0.011375367641448975"
"2544","0.004540866240859032","0.004540866240859032","0.004540866240859032","0.0064277974888682365","0.0064277974888682365","0.0064277974888682365"
"2549","0.005531277507543564","0.005531277507543564","0.005531277507543564","0.004297054838389158","0.004297054838389158","0.004297054838389158"
"2554","0.010041709989309311","0.010041709989309311","0.010041709989309311","0.007657849695533514","0.007657849695533514","0.007657849695533514"
"2559","0.00730657996609807","0.00730657996609807","0.00730657996609807","0.008412495255470276","0.008412495255470276","0.008412495255470276"
"2564","0.010306916199624538","0.010306916199624538","0.010306916199624538","0.010156404227018356","0.010156404227018356","0.010156404227018356"
"2569","0.010004309006035328","0.010004309006035328","0.010004309006035328","0.007433671969920397","0.007433671969920397","0.007433671969920397"
"2574","0.009547064080834389","0.009547064080834389","0.009547064080834389","0.0072326939553022385","0.0072326939553022385","0.0072326939553022385"
"2579","0.009669599123299122","0.009669599123299122","0.009669599123299122","0.005886617116630077","0.005886617116630077","0.005886617116630077"
"2584","0.008390955626964569","0.008390955626964569","0.008390955626964569","0.007077525835484266","0.007077525835484266","0.007077525835484266"
"2589","0.005300138145685196","0.005300138145685196","0.005300138145685196","0.005927120801061392","0.005927120801061392","0.005927120801061392"
"2594","0.006957710720598698","0.006957710720598698","0.006957710720598698","0.008301042020320892","0.008301042020320892","0.008301042020320892"
"2599","0.007737061474472284","0.007737061474472284","0.007737061474472284","0.006752319168299437","0.006752319168299437","0.006752319168299437"
"2604","0.006235563196241856","0.006235563196241856","0.006235563196241856","0.0072802044451236725","0.0072802044451236725","0.0072802044451236725"
"2609","0.006268951576203108","0.006268951576203108","0.006268951576203108","0.008691729977726936","0.008691729977726936","0.008691729977726936"
"2614","0.006793423090130091","0.006793423090130091","0.006793423090130091","0.008429273962974548","0.008429273962974548","0.008429273962974548"
"2619","0.004356341902166605","0.004356341902166605","0.004356341902166605","0.008585563860833645","0.008585563860833645","0.008585563860833645"
"2624","0.005710342898964882","0.005710342898964882","0.005710342898964882","0.009891166351735592","0.009891166351735592","0.009891166351735592"
"2629","0.007697008084505796","0.007697008084505796","0.007697008084505796","0.007415842730551958","0.007415842730551958","0.007415842730551958"
"2634","0.005537834018468857","0.005537834018468857","0.005537834018468857","0.009016238152980804","0.009016238152980804","0.009016238152980804"
"2639","0.0058345370925962925","0.0058345370925962925","0.0058345370925962925","0.006075951736420393","0.006075951736420393","0.006075951736420393"
"2644","0.005051658488810062","0.005051658488810062","0.005051658488810062","0.007288980297744274","0.007288980297744274","0.007288980297744274"
"2649","0.0041754283010959625","0.0041754283010959625","0.0041754283010959625","0.009778602048754692","0.009778602048754692","0.009778602048754692"
"2654","0.007440289948135614","0.007440289948135614","0.007440289948135614","0.006224304437637329","0.006224304437637329","0.006224304437637329"
"2659","0.006376709323376417","0.006376709323376417","0.006376709323376417","0.005987484939396381","0.005987484939396381","0.005987484939396381"
"2664","0.00929434783756733","0.00929434783756733","0.00929434783756733","0.006592920981347561","0.006592920981347561","0.006592920981347561"
"2669","0.006621508859097958","0.006621508859097958","0.006621508859097958","0.004006737843155861","0.004006737843155861","0.004006737843155861"
"2674","0.007170428987592459","0.007170428987592459","0.007170428987592459","0.00951999519020319","0.00951999519020319","0.00951999519020319"
"2679","0.008101427927613258","0.008101427927613258","0.008101427927613258","0.00988154299557209","0.00988154299557209","0.00988154299557209"
"2684","0.004945955239236355","0.004945955239236355","0.004945955239236355","0.010300003923475742","0.010300003923475742","0.010300003923475742"
"2689","0.009441901929676533","0.009441901929676533","0.009441901929676533","0.006939575541764498","0.006939575541764498","0.006939575541764498"
"2694","0.007270970847457647","0.007270970847457647","0.007270970847457647","0.007716825231909752","0.007716825231909752","0.007716825231909752"
"2699","0.0074435072019696236","0.0074435072019696236","0.0074435072019696236","0.011534558609127998","0.011534558609127998","0.011534558609127998"
"2704","0.007381546311080456","0.007381546311080456","0.007381546311080456","0.00852778647094965","0.00852778647094965","0.00852778647094965"
"2709","0.006381422746926546","0.006381422746926546","0.006381422746926546","0.00950581394135952","0.00950581394135952","0.00950581394135952"
"2714","0.0068322159349918365","0.0068322159349918365","0.0068322159349918365","0.00859072059392929","0.00859072059392929","0.00859072059392929"
"2719","0.005635913927108049","0.005635913927108049","0.005635913927108049","0.008277141489088535","0.008277141489088535","0.008277141489088535"
"2724","0.0076657310128211975","0.0076657310128211975","0.0076657310128211975","0.00794803723692894","0.00794803723692894","0.00794803723692894"
"2729","0.008618123829364777","0.008618123829364777","0.008618123829364777","0.012526025995612144","0.012526025995612144","0.012526025995612144"
"2734","0.009043759666383266","0.009043759666383266","0.009043759666383266","0.0076900748535990715","0.0076900748535990715","0.0076900748535990715"
"2739","0.0071653937920928","0.0071653937920928","0.0071653937920928","0.007490878459066153","0.007490878459066153","0.007490878459066153"
"2744","0.009564802050590515","0.009564802050590515","0.009564802050590515","0.007402508053928614","0.007402508053928614","0.007402508053928614"
"2749","0.008166407234966755","0.008166407234966755","0.008166407234966755","0.007112286519259214","0.007112286519259214","0.007112286519259214"
"2754","0.006159284617751837","0.006159284617751837","0.006159284617751837","0.007629362866282463","0.007629362866282463","0.007629362866282463"
"2759","0.006144294515252113","0.006144294515252113","0.006144294515252113","0.007664587814360857","0.007664587814360857","0.007664587814360857"
"2764","0.008805450983345509","0.008805450983345509","0.008805450983345509","0.008359882980585098","0.008359882980585098","0.008359882980585098"
"2769","0.007235830649733543","0.007235830649733543","0.007235830649733543","0.011198723688721657","0.011198723688721657","0.011198723688721657"
"2774","0.006546878721565008","0.006546878721565008","0.006546878721565008","0.006868871860206127","0.006868871860206127","0.006868871860206127"
"2779","0.005236484110355377","0.005236484110355377","0.005236484110355377","0.009460988454520702","0.009460988454520702","0.009460988454520702"
"2784","0.007773468270897865","0.007773468270897865","0.007773468270897865","0.009296589531004429","0.009296589531004429","0.009296589531004429"
"2789","0.009799987077713013","0.009799987077713013","0.009799987077713013","0.0069289118982851505","0.0069289118982851505","0.0069289118982851505"
"2794","0.010517687536776066","0.010517687536776066","0.010517687536776066","0.009201792068779469","0.009201792068779469","0.009201792068779469"
"2799","0.008727365173399448","0.008727365173399448","0.008727365173399448","0.009608680382370949","0.009608680382370949","0.009608680382370949"
"2804","0.008611434139311314","0.008611434139311314","0.008611434139311314","0.007864659652113914","0.007864659652113914","0.007864659652113914"
"2809","0.00877611618489027","0.00877611618489027","0.00877611618489027","0.005247588735073805","0.005247588735073805","0.005247588735073805"
"2814","0.009656604379415512","0.009656604379415512","0.009656604379415512","0.008564877323806286","0.008564877323806286","0.008564877323806286"
"2819","0.007816764526069164","0.007816764526069164","0.007816764526069164","0.008169088512659073","0.008169088512659073","0.008169088512659073"
"2824","0.008558777160942554","0.008558777160942554","0.008558777160942554","0.011904018931090832","0.011904018931090832","0.011904018931090832"
"2829","0.00902659259736538","0.00902659259736538","0.00902659259736538","0.0073644365184009075","0.0073644365184009075","0.0073644365184009075"
"2834","0.00592441251501441","0.00592441251501441","0.00592441251501441","0.008560676127672195","0.008560676127672195","0.008560676127672195"
"2839","0.007022446487098932","0.007022446487098932","0.007022446487098932","0.007955104112625122","0.007955104112625122","0.007955104112625122"
"2844","0.005415490362793207","0.005415490362793207","0.005415490362793207","0.005160925909876823","0.005160925909876823","0.005160925909876823"
"2849","0.007833697833120823","0.007833697833120823","0.007833697833120823","0.010401076637208462","0.010401076637208462","0.010401076637208462"
"2854","0.005455866921693087","0.005455866921693087","0.005455866921693087","0.006735878065228462","0.006735878065228462","0.006735878065228462"
"2859","0.006957020610570908","0.006957020610570908","0.006957020610570908","0.011075157672166824","0.011075157672166824","0.011075157672166824"
"2864","0.006361497566103935","0.006361497566103935","0.006361497566103935","0.010269631631672382","0.010269631631672382","0.010269631631672382"
"2869","0.009855339303612709","0.009855339303612709","0.009855339303612709","0.006713643670082092","0.006713643670082092","0.006713643670082092"
"2874","0.008853071369230747","0.008853071369230747","0.008853071369230747","0.010225273668766022","0.010225273668766022","0.010225273668766022"
"2879","0.005051910877227783","0.005051910877227783","0.005051910877227783","0.004930509719997644","0.004930509719997644","0.004930509719997644"
"2884","0.004323738161474466","0.004323738161474466","0.004323738161474466","0.010244048200547695","0.010244048200547695","0.010244048200547695"
"2889","0.00851800013333559","0.00851800013333559","0.00851800013333559","0.00782991573214531","0.00782991573214531","0.00782991573214531"
"2894","0.007679023314267397","0.007679023314267397","0.007679023314267397","0.006630770396441221","0.006630770396441221","0.006630770396441221"
"2899","0.006653074640780687","0.006653074640780687","0.006653074640780687","0.0056732348166406155","0.0056732348166406155","0.0056732348166406155"
"2904","0.006518305744975805","0.006518305744975805","0.006518305744975805","0.004582296125590801","0.004582296125590801","0.004582296125590801"
"2909","0.00807307381182909","0.00807307381182909","0.00807307381182909","0.006556305568665266","0.006556305568665266","0.006556305568665266"
"2914","0.005937665235251188","0.005937665235251188","0.005937665235251188","0.007424031384289265","0.007424031384289265","0.007424031384289265"
"2919","0.006636347156018019","0.006636347156018019","0.006636347156018019","0.007138881832361221","0.007138881832361221","0.007138881832361221"
"2924","0.004539302550256252","0.004539302550256252","0.004539302550256252","0.008115531876683235","0.008115531876683235","0.008115531876683235"
"2929","0.008302459493279457","0.008302459493279457","0.008302459493279457","0.007408971432596445","0.007408971432596445","0.007408971432596445"
"2934","0.008260821923613548","0.008260821923613548","0.008260821923613548","0.005731919314712286","0.005731919314712286","0.005731919314712286"
"2939","0.006001480855047703","0.006001480855047703","0.006001480855047703","0.006480993237346411","0.006480993237346411","0.006480993237346411"
"2944","0.008175097405910492","0.008175097405910492","0.008175097405910492","0.010748574510216713","0.010748574510216713","0.010748574510216713"
"2949","0.00917593203485012","0.00917593203485012","0.00917593203485012","0.004236811306327581","0.004236811306327581","0.004236811306327581"
"2954","0.009788727387785912","0.009788727387785912","0.009788727387785912","0.006600706838071346","0.006600706838071346","0.006600706838071346"
"2959","0.008039618842303753","0.008039618842303753","0.008039618842303753","0.0059368000365793705","0.0059368000365793705","0.0059368000365793705"
"2964","0.01029281597584486","0.01029281597584486","0.01029281597584486","0.007039233576506376","0.007039233576506376","0.007039233576506376"
"2969","0.0070041269063949585","0.0070041269063949585","0.0070041269063949585","0.009065787307918072","0.009065787307918072","0.009065787307918072"
"2974","0.007139313966035843","0.007139313966035843","0.007139313966035843","0.009083102457225323","0.009083102457225323","0.009083102457225323"
"2979","0.008330907672643661","0.008330907672643661","0.008330907672643661","0.006697825156152248","0.006697825156152248","0.006697825156152248"
"2984","0.008956300094723701","0.008956300094723701","0.008956300094723701","0.00762538518756628","0.00762538518756628","0.00762538518756628"
"2989","0.007238124497234821","0.007238124497234821","0.007238124497234821","0.008781049400568008","0.008781049400568008","0.008781049400568008"
"2994","0.007548831403255463","0.007548831403255463","0.007548831403255463","0.004707941319793463","0.004707941319793463","0.004707941319793463"
"2999","0.00787328276783228","0.00787328276783228","0.00787328276783228","0.012387693859636784","0.012387693859636784","0.012387693859636784"
"3004","0.007938692346215248","0.007938692346215248","0.007938692346215248","0.010450853034853935","0.010450853034853935","0.010450853034853935"
"3009","0.0066774445585906506","0.0066774445585906506","0.0066774445585906506","0.006167752202600241","0.006167752202600241","0.006167752202600241"
"3014","0.005649018567055464","0.005649018567055464","0.005649018567055464","0.009255439974367619","0.009255439974367619","0.009255439974367619"
"3019","0.00713996822014451","0.00713996822014451","0.00713996822014451","0.006762617267668247","0.006762617267668247","0.006762617267668247"
"3024","0.007290918380022049","0.007290918380022049","0.007290918380022049","0.007822755724191666","0.007822755724191666","0.007822755724191666"
"3029","0.008334958925843239","0.008334958925843239","0.008334958925843239","0.004870641976594925","0.004870641976594925","0.004870641976594925"
"3034","0.006414390169084072","0.006414390169084072","0.006414390169084072","0.006651041563600302","0.006651041563600302","0.006651041563600302"
"3039","0.006902362685650587","0.006902362685650587","0.006902362685650587","0.006365898065268993","0.006365898065268993","0.006365898065268993"
"3044","0.007449266500771046","0.007449266500771046","0.007449266500771046","0.008401931263506413","0.008401931263506413","0.008401931263506413"
"3049","0.009561059065163136","0.009561059065163136","0.009561059065163136","0.007799351587891579","0.007799351587891579","0.007799351587891579"
"3054","0.004058881662786007","0.004058881662786007","0.004058881662786007","0.006839178502559662","0.006839178502559662","0.006839178502559662"
"3059","0.009842411614954472","0.009842411614954472","0.009842411614954472","0.005821591708809137","0.005821591708809137","0.005821591708809137"
"3064","0.006441792473196983","0.006441792473196983","0.006441792473196983","0.007709913421422243","0.007709913421422243","0.007709913421422243"
"3069","0.00937683042138815","0.00937683042138815","0.00937683042138815","0.005320593249052763","0.005320593249052763","0.005320593249052763"
"3074","0.006719239521771669","0.006719239521771669","0.006719239521771669","0.007048489525914192","0.007048489525914192","0.007048489525914192"
"3079","0.010637925937771797","0.010637925937771797","0.010637925937771797","0.0056203510612249374","0.0056203510612249374","0.0056203510612249374"
"3084","0.0074310582131147385","0.0074310582131147385","0.0074310582131147385","0.005104788579046726","0.005104788579046726","0.005104788579046726"
"3089","0.008151856251060963","0.008151856251060963","0.008151856251060963","0.006095058284699917","0.006095058284699917","0.006095058284699917"
"3094","0.008268401958048344","0.008268401958048344","0.008268401958048344","0.006066759582608938","0.006066759582608938","0.006066759582608938"
"3099","0.008181476034224033","0.008181476034224033","0.008181476034224033","0.0033621995244175196","0.0033621995244175196","0.0033621995244175196"
"3104","0.007890685461461544","0.007890685461461544","0.007890685461461544","0.008835667744278908","0.008835667744278908","0.008835667744278908"
"3109","0.0077948542311787605","0.0077948542311787605","0.0077948542311787605","0.009204711765050888","0.009204711765050888","0.009204711765050888"
"3114","0.01001073233783245","0.01001073233783245","0.01001073233783245","0.007993248291313648","0.007993248291313648","0.007993248291313648"
"3119","0.00787629559636116","0.00787629559636116","0.00787629559636116","0.005964167416095734","0.005964167416095734","0.005964167416095734"
"3124","0.008004294708371162","0.008004294708371162","0.008004294708371162","0.00941876694560051","0.00941876694560051","0.00941876694560051"
"3129","0.005218545440584421","0.005218545440584421","0.005218545440584421","0.005676737986505032","0.005676737986505032","0.005676737986505032"
"3134","0.009336264804005623","0.009336264804005623","0.009336264804005623","0.008122486062347889","0.008122486062347889","0.008122486062347889"
"3139","0.010425996966660023","0.010425996966660023","0.010425996966660023","0.008019804954528809","0.008019804954528809","0.008019804954528809"
"3144","0.009287772700190544","0.009287772700190544","0.009287772700190544","0.0076433890499174595","0.0076433890499174595","0.0076433890499174595"
"3149","0.006940971128642559","0.006940971128642559","0.006940971128642559","0.008282279595732689","0.008282279595732689","0.008282279595732689"
"3154","0.007914124988019466","0.007914124988019466","0.007914124988019466","0.00840886402875185","0.00840886402875185","0.00840886402875185"
"3159","0.008364446461200714","0.008364446461200714","0.008364446461200714","0.005879609379917383","0.005879609379917383","0.005879609379917383"
"3164","0.006828337907791138","0.006828337907791138","0.006828337907791138","0.005999860819429159","0.005999860819429159","0.005999860819429159"
"3169","0.008398392237722874","0.008398392237722874","0.008398392237722874","0.007047436665743589","0.007047436665743589","0.007047436665743589"
"3174","0.008264533244073391","0.008264533244073391","0.008264533244073391","0.008986453525722027","0.008986453525722027","0.008986453525722027"
"3179","0.00860612466931343","0.00860612466931343","0.00860612466931343","0.00615321472287178","0.00615321472287178","0.00615321472287178"
"3184","0.007347196340560913","0.007347196340560913","0.007347196340560913","0.007524306420236826","0.007524306420236826","0.007524306420236826"
"3189","0.006008593365550041","0.006008593365550041","0.006008593365550041","0.01327461190521717","0.01327461190521717","0.01327461190521717"
"3194","0.007869284600019455","0.007869284600019455","0.007869284600019455","0.007229323033243418","0.007229323033243418","0.007229323033243418"
"3199","0.009200355038046837","0.009200355038046837","0.009200355038046837","0.006291279103606939","0.006291279103606939","0.006291279103606939"
"3204","0.005158142186701298","0.005158142186701298","0.005158142186701298","0.008136478252708912","0.008136478252708912","0.008136478252708912"
"3209","0.005871027708053589","0.005871027708053589","0.005871027708053589","0.009817664511501789","0.009817664511501789","0.009817664511501789"
"3214","0.006519116926938295","0.006519116926938295","0.006519116926938295","0.007958161644637585","0.007958161644637585","0.007958161644637585"
"3219","0.007561929989606142","0.007561929989606142","0.007561929989606142","0.006793379317969084","0.006793379317969084","0.006793379317969084"
"3224","0.007752320729196072","0.007752320729196072","0.007752320729196072","0.010001267306506634","0.010001267306506634","0.010001267306506634"
"3229","0.007909869775176048","0.007909869775176048","0.007909869775176048","0.009161987341940403","0.009161987341940403","0.009161987341940403"
"3234","0.007297001779079437","0.007297001779079437","0.007297001779079437","0.004228379111737013","0.004228379111737013","0.004228379111737013"
"3239","0.008458301424980164","0.008458301424980164","0.008458301424980164","0.007957207970321178","0.007957207970321178","0.007957207970321178"
"3244","0.008535920642316341","0.008535920642316341","0.008535920642316341","0.006193829700350761","0.006193829700350761","0.006193829700350761"
"3249","0.007621366064995527","0.007621366064995527","0.007621366064995527","0.00989018939435482","0.00989018939435482","0.00989018939435482"
"3254","0.012159395031630993","0.012159395031630993","0.012159395031630993","0.005426557268947363","0.005426557268947363","0.005426557268947363"
"3259","0.007216239348053932","0.007216239348053932","0.007216239348053932","0.00514447595924139","0.00514447595924139","0.00514447595924139"
"3264","0.009617992676794529","0.009617992676794529","0.009617992676794529","0.008350341580808163","0.008350341580808163","0.008350341580808163"
"3269","0.005611606873571873","0.005611606873571873","0.005611606873571873","0.006001430097967386","0.006001430097967386","0.006001430097967386"
"3274","0.007822814397513866","0.007822814397513866","0.007822814397513866","0.007654755376279354","0.007654755376279354","0.007654755376279354"
"3279","0.004969574511051178","0.004969574511051178","0.004969574511051178","0.006257269997149706","0.006257269997149706","0.006257269997149706"
"3284","0.007737528998404741","0.007737528998404741","0.007737528998404741","0.004852379206568003","0.004852379206568003","0.004852379206568003"
"3289","0.007675323635339737","0.007675323635339737","0.007675323635339737","0.007427672389894724","0.007427672389894724","0.007427672389894724"
"3294","0.006094417534768581","0.006094417534768581","0.006094417534768581","0.006571135949343443","0.006571135949343443","0.006571135949343443"
"3299","0.006843750365078449","0.006843750365078449","0.006843750365078449","0.007392174564301968","0.007392174564301968","0.007392174564301968"
"3304","0.007255197502672672","0.007255197502672672","0.007255197502672672","0.007656608708202839","0.007656608708202839","0.007656608708202839"
"3309","0.0036813511978834867","0.0036813511978834867","0.0036813511978834867","0.009141607210040092","0.009141607210040092","0.009141607210040092"
"3314","0.006958587095141411","0.006958587095141411","0.006958587095141411","0.007671387866139412","0.007671387866139412","0.007671387866139412"
"3319","0.005860862787812948","0.005860862787812948","0.005860862787812948","0.007660337258130312","0.007660337258130312","0.007660337258130312"
